id,tenant_id,user_id,action,trace_id,input_text,output_text,model,input_tokens,output_tokens,cost,latency_ms,error_code,ip_address,user_agent,created_at
795,e4-c-f32095e0,user_599473,workflow.run.start,921563d3-26d0-4c05-9b10-83020cfd49d7,,workflow_id=166e92a5-1729-421b-8022-11910c2f1443,,0,0,0.0,0.0,,,,2026-08-14T07:44:19.974714
794,e4-r-0b507abd,user_a17bd6,workflow.run.succeeded,637958af-0d76-43ab-83c0-6f268291c627,,,,0,0,0.0,0.0,,,,2026-08-14T07:44:19.948947
793,e4-r-0b507abd,user_a17bd6,workflow.node.succeeded,637958af-0d76-43ab-83c0-6f268291c627,,evidence_count=0,,0,0,0.0,0.0,,,,2026-08-14T07:44:19.942473
792,e4-r-0b507abd,user_a17bd6,workflow.hang.escalate_no_dept_manager,637958af-0d76-43ab-83c0-6f268291c627,,escalate_no_dept_manager,,0,0,0.0,0.0,,,,2026-08-14T07:44:19.896182
791,e4-r-0b507abd,user_a17bd6,workflow.run.suspended,637958af-0d76-43ab-83c0-6f268291c627,,kb-tool:kb:read:true,,0,0,0.0,0.0,,,,2026-08-14T07:44:19.889279
790,e4-r-0b507abd,user_a17bd6,workflow.run.start,637958af-0d76-43ab-83c0-6f268291c627,,workflow_id=7fdff661-ed1a-4f9f-a473-7f0e05b0faa6,,0,0,0.0,0.0,,,,2026-08-14T07:44:19.853700
789,default,anonymous,rag.ask,3a66a267-0da8-4252-bc48-be463a6dc622,cache_hit=1|什么是 nexusai?,[mock:deepseek-v4-flash] 已收到：的智能助手。你正在使用企业知识库来回答用户的问题。  参考知识： （无检索结果）  用户问题：什么是 NexusAI？  请基于上述知识，用专业、准确的语气回答用户。注意： 1. 优先使用知识库中的内容作为依据 2. 用通俗易懂的语言解释专业概念 3. 提供具体可操作的信息 4. 知识库中没有依据时明确说明，不编造 5. 回答简洁并标注来源（如有）  回答：,,0,0,0.0,2.7133759576827288,,,,2026-08-14T07:44:18.938411
788,t,system,llm_key_failover,failover-10-11,provider=default from=10 to=11 reason=401,,,0,0,0.0,0.0,401,,,2026-08-14T07:44:18.884456
787,e3-s-8fce9a5d,u1,workflow.hang.escalate_timeout,4bf4ce9d-5244-4c9b-b925-6e2f1f348ff1,,escalate_timeout,,0,0,0.0,0.0,,,,2026-08-14T07:44:17.482039
786,e3-t-1e57d155,u1,workflow.hang.escalate_timeout,6a85d642-7f41-4a62-a83c-d7964304f618,,escalate_timeout,,0,0,0.0,0.0,,,,2026-08-14T07:44:17.463527
785,e3-n-8bcb583f,u1,workflow.hang.escalate_no_dept_manager,d8954c10-4716-44d7-b26b-705aa17cd498,,escalate_no_dept_manager,,0,0,0.0,0.0,,,,2026-08-14T07:44:17.447280
784,e-ex-b697a302,u1,workflow.hang.request_expired,1294b1c4-3a7a-4394-858f-e4a9b39ce564,,request=eedbf903-7f45-4c2a-9f61-ef06680c1f21:grant=8d5db689-7744-4207-ab83-f1b420562c87:node=n1,,0,0,0.0,0.0,,,,2026-08-14T07:44:17.429076
783,e-cx-c9c3ce77,u_15cad5,workflow.run.cancelled,d16f548d-36d2-4b69-b1c5-21a724550b9d,,requests_cancelled=1,,0,0,0.0,0.0,,,,2026-08-14T07:44:17.414847
782,e5-7a7c55f5,user_e9bab4,workflow.run.start,a1cb894b-b9f6-4049-a065-51d87acd6e10,,workflow_id=fa226fe9-0c15-4dc7-aeca-2a3959951461,,0,0,0.0,0.0,,,,2026-08-14T07:44:17.319792
781,acme,alice,auth.login,,alice,,,0,0,0.0,0.0,,,,2026-08-14T07:44:16.105900
780,acme,bob,auth.register,,bob,,,0,0,0.0,0.0,,,,2026-08-14T07:44:12.285749
779,acme,alice,auth.register,,alice,,,0,0,0.0,0.0,,,,2026-08-14T07:44:12.039394
778,e4-rj-3e4b68aa,admin,workflow.reject,232cba79-54da-4834-9fad-2641dacb5494,,nope,,0,0,0.0,0.0,,,,2026-08-14T07:44:11.051009
777,run-api-a9ed582c,admin1,workflow.run.start,1fafa90a-b40c-432c-a00b-b3d06b33676c,,workflow_id=4dd2fd4e-d472-4000-b10e-87ab04bd0258,,0,0,0.0,0.0,,,,2026-08-14T07:42:29.989949
776,run-auth-9ce829c7,user_8e97a2,workflow.run.failed,42267d82-689a-486d-9ad8-dc54b3448f45,,"{'code': <ErrorCode.AUTH_INSUFFICIENT_PERMISSIONS: 'AUTH_002'>, 'message': 'permission_denied', 'needed_perm': 'admin:*', 'capability_id': 'admin-tool', 'gate': 'S2_NOT_REQUESTABLE'}",,0,0,0.0,0.0,AUTH_002,,,2026-08-14T07:42:29.668106
775,run-auth-9ce829c7,user_8e97a2,workflow.node.auth_fail,42267d82-689a-486d-9ad8-dc54b3448f45,,admin-tool:admin:*:S2_NOT_REQUESTABLE,,0,0,0.0,0.0,AUTH_002,,,2026-08-14T07:42:29.656363
774,run-auth-9ce829c7,user_8e97a2,workflow.run.start,42267d82-689a-486d-9ad8-dc54b3448f45,,workflow_id=31887127-e3c4-45bc-ab41-69577fa95ce8,,0,0,0.0,0.0,,,,2026-08-14T07:42:29.629374
773,e2-ag-8e25c0b0,mgr_d6fbef,workflow.run.succeeded,911d9672-ead6-416f-9a0e-d46bfb5f065a,,,,0,0,0.0,0.0,,,,2026-08-14T07:42:29.595515
772,e2-ag-8e25c0b0,mgr_d6fbef,workflow.node.succeeded,911d9672-ead6-416f-9a0e-d46bfb5f065a,,evidence_count=0,,0,0,0.0,0.0,,,,2026-08-14T07:42:29.588119
771,e2-ag-8e25c0b0,mgr_d6fbef,workflow.auto_grant,911d9672-ead6-416f-9a0e-d46bfb5f065a,,kb-tool:kb:read:self_approve,,0,0,0.0,0.0,,,,2026-08-14T07:42:29.577752
770,e2-ag-8e25c0b0,mgr_d6fbef,workflow.run.start,911d9672-ead6-416f-9a0e-d46bfb5f065a,,workflow_id=9fd70597-06c6-4b9f-8816-8a86be2d6552,,0,0,0.0,0.0,,,,2026-08-14T07:42:29.549978
769,e2-sus-4d63a217,user_caf83c,workflow.hang.escalate_no_dept_manager,c1de4d1e-6cdf-4a2a-9640-a19a88374efe,,escalate_no_dept_manager,,0,0,0.0,0.0,,,,2026-08-14T07:42:29.519105
768,e2-sus-4d63a217,user_caf83c,workflow.run.suspended,c1de4d1e-6cdf-4a2a-9640-a19a88374efe,,kb-tool:kb:read:true,,0,0,0.0,0.0,,,,2026-08-14T07:42:29.512027
767,e2-sus-4d63a217,user_caf83c,workflow.run.start,c1de4d1e-6cdf-4a2a-9640-a19a88374efe,,workflow_id=c9558bca-10f2-407f-82b2-33666b5168ce,,0,0,0.0,0.0,,,,2026-08-14T07:42:29.478447
766,e2-fail-96e92e0c,user_afeea1,workflow.run.failed,953eb1b1-a609-4772-a7ad-15c5dd35fd4d,,"{'code': <ErrorCode.AUTH_INSUFFICIENT_PERMISSIONS: 'AUTH_002'>, 'message': 'permission_denied', 'needed_perm': 'kb:read', 'capability_id': 'kb-tool', 'gate': 'S2_NOT_REQUESTABLE'}",,0,0,0.0,0.0,AUTH_002,,,2026-08-14T07:42:29.450688
765,e2-fail-96e92e0c,user_afeea1,workflow.node.auth_fail,953eb1b1-a609-4772-a7ad-15c5dd35fd4d,,kb-tool:kb:read:S2_NOT_REQUESTABLE,,0,0,0.0,0.0,AUTH_002,,,2026-08-14T07:42:29.437040
764,e2-fail-96e92e0c,user_afeea1,workflow.run.start,953eb1b1-a609-4772-a7ad-15c5dd35fd4d,,workflow_id=ae7d996b-7fb4-4347-8e5b-315ccb8a627c,,0,0,0.0,0.0,,,,2026-08-14T07:42:29.409671
763,run-ex-a82a008f,admin_67e9ef,workflow.run.succeeded,6fbfe045-0733-47b3-9288-4190574da659,,,,0,0,0.0,0.0,,,,2026-08-14T07:42:29.334054
762,run-ex-a82a008f,admin_67e9ef,workflow.node.succeeded,6fbfe045-0733-47b3-9288-4190574da659,,evidence_count=1,,0,0,0.0,0.0,,,,2026-08-14T07:42:29.324213
761,run-ex-a82a008f,admin_67e9ef,workflow.run.start,6fbfe045-0733-47b3-9288-4190574da659,,workflow_id=72b380e3-6d14-4b3e-bec4-a14bd487c0e7,,0,0,0.0,0.0,,,,2026-08-14T07:42:29.163035
760,e2-txn-6f7bc5ed,user_7ecb57,workflow.hang.escalate_no_dept_manager,87ae47d1-9414-4a20-b671-45301ba92bde,,escalate_no_dept_manager,,0,0,0.0,0.0,,,,2026-08-14T07:42:29.136207
759,e2-txn-6f7bc5ed,user_7ecb57,workflow.run.suspended,87ae47d1-9414-4a20-b671-45301ba92bde,,tool-x:kb:write:true,,0,0,0.0,0.0,,,,2026-08-14T07:42:29.130589
758,e2-txn-6f7bc5ed,user_7ecb57,workflow.run.start,87ae47d1-9414-4a20-b671-45301ba92bde,,workflow_id=30c13763-f653-499b-96b3-ab269a2d83ef,,0,0,0.0,0.0,,,,2026-08-14T07:42:29.107972
757,e4-c-c68605b3,user_cad1c1,workflow.hang.escalate_no_dept_manager,ad470d86-3394-4e1a-b368-8e3f0d54171f,,escalate_no_dept_manager,,0,0,0.0,0.0,,,,2026-08-14T07:42:29.080021
756,e4-c-c68605b3,user_cad1c1,workflow.run.suspended,ad470d86-3394-4e1a-b368-8e3f0d54171f,,kb-b:kb:write:true,,0,0,0.0,0.0,,,,2026-08-14T07:42:29.074746
755,e4-c-c68605b3,user_cad1c1,workflow.node.succeeded,ad470d86-3394-4e1a-b368-8e3f0d54171f,,evidence_count=0,,0,0,0.0,0.0,,,,2026-08-14T07:42:29.057749
754,e4-c-c68605b3,user_cad1c1,workflow.hang.escalate_no_dept_manager,ad470d86-3394-4e1a-b368-8e3f0d54171f,,escalate_no_dept_manager,,0,0,0.0,0.0,,,,2026-08-14T07:42:29.032276
753,e4-c-c68605b3,user_cad1c1,workflow.run.suspended,ad470d86-3394-4e1a-b368-8e3f0d54171f,,kb-a:kb:read:true,,0,0,0.0,0.0,,,,2026-08-14T07:42:29.027691
752,e4-c-c68605b3,user_cad1c1,workflow.run.start,ad470d86-3394-4e1a-b368-8e3f0d54171f,,workflow_id=faeb3639-2d6b-4dc5-abea-664319141d59,,0,0,0.0,0.0,,,,2026-08-14T07:42:29.005618
751,e4-r-09abce7b,user_a1934a,workflow.run.succeeded,5a6df15d-d55e-4c54-ab3c-7ea069b92f3f,,,,0,0,0.0,0.0,,,,2026-08-14T07:42:28.981077
750,e4-r-09abce7b,user_a1934a,workflow.node.succeeded,5a6df15d-d55e-4c54-ab3c-7ea069b92f3f,,evidence_count=0,,0,0,0.0,0.0,,,,2026-08-14T07:42:28.972575
749,e4-r-09abce7b,user_a1934a,workflow.hang.escalate_no_dept_manager,5a6df15d-d55e-4c54-ab3c-7ea069b92f3f,,escalate_no_dept_manager,,0,0,0.0,0.0,,,,2026-08-14T07:42:28.932585
748,e4-r-09abce7b,user_a1934a,workflow.run.suspended,5a6df15d-d55e-4c54-ab3c-7ea069b92f3f,,kb-tool:kb:read:true,,0,0,0.0,0.0,,,,2026-08-14T07:42:28.927603
747,e4-r-09abce7b,user_a1934a,workflow.run.start,5a6df15d-d55e-4c54-ab3c-7ea069b92f3f,,workflow_id=8aeefc4a-77bc-4c65-a2ab-0fff58ae6181,,0,0,0.0,0.0,,,,2026-08-14T07:42:28.906218
746,default,anonymous,rag.ask,c3a6b206-9a0c-470f-aaef-8d12c42f0d36,cache_hit=1|什么是 nexusai?,[mock:deepseek-v4-flash] 已收到：的智能助手。你正在使用企业知识库来回答用户的问题。  参考知识： （无检索结果）  用户问题：什么是 NexusAI？  请基于上述知识，用专业、准确的语气回答用户。注意： 1. 优先使用知识库中的内容作为依据 2. 用通俗易懂的语言解释专业概念 3. 提供具体可操作的信息 4. 知识库中没有依据时明确说明，不编造 5. 回答简洁并标注来源（如有）  回答：,,0,0,0.0,4.2075349483639,,,,2026-08-14T07:42:28.358067
745,t,system,llm_key_failover,failover-10-11,provider=default from=10 to=11 reason=401,,,0,0,0.0,0.0,401,,,2026-08-14T07:42:28.302118
744,e3-s-e10032e0,u1,workflow.hang.escalate_timeout,8fb88212-534c-4343-bef3-32439896e282,,escalate_timeout,,0,0,0.0,0.0,,,,2026-08-14T07:42:26.908094
743,e3-t-68efcb92,u1,workflow.hang.escalate_timeout,28d35fcf-0af4-4d19-bf80-b5abba3f4a08,,escalate_timeout,,0,0,0.0,0.0,,,,2026-08-14T07:42:26.888106
742,e3-n-375d1c80,u1,workflow.hang.escalate_no_dept_manager,a535eb78-371b-4d54-8eee-e22c076be9c6,,escalate_no_dept_manager,,0,0,0.0,0.0,,,,2026-08-14T07:42:26.871712
741,e-ex-18b78066,u1,workflow.hang.request_expired,72c5c2cd-7412-46f7-8ad6-f1b5639a914f,,request=bd4ea282-32b6-4d44-b78b-f904a4f7e78b:grant=7fec2fa6-e49b-4c01-979b-bfe5fd6cc03e:node=n1,,0,0,0.0,0.0,,,,2026-08-14T07:42:26.852988
740,e-cx-30d1c050,u_380832,workflow.run.cancelled,f26d1f79-7e84-4592-8562-f6b762add399,,requests_cancelled=1,,0,0,0.0,0.0,,,,2026-08-14T07:42:26.838829
739,e5-a152cead,user_28d30a,workflow.run.start,119d403f-a367-4c1d-b99c-34746a563816,,workflow_id=d5f6cc36-5cb0-46fe-a645-32d13fef2ae6,,0,0,0.0,0.0,,,,2026-08-14T07:42:26.742002
738,acme,alice,auth.login,,alice,,,0,0,0.0,0.0,,,,2026-08-14T07:42:25.530594
737,acme,bob,auth.register,,bob,,,0,0,0.0,0.0,,,,2026-08-14T07:42:21.716010
736,acme,alice,auth.register,,alice,,,0,0,0.0,0.0,,,,2026-08-14T07:42:21.471874
735,e4-rj-4d84babb,admin,workflow.reject,aa585027-55bc-4304-8a75-31aefe6c659e,,nope,,0,0,0.0,0.0,,,,2026-08-14T07:42:20.497785
734,t,system,llm_key_failover,failover-10-11,provider=default from=10 to=11 reason=401,,,0,0,0.0,0.0,401,,,2026-08-14T07:42:07.638317
733,run-api-ee36ca6f,admin1,workflow.run.start,347bf78e-fd2a-49fb-9e07-c85d4f2f8dea,,workflow_id=5c48ff67-5729-4062-98b8-eca01351c4d0,,0,0,0.0,0.0,,,,2026-08-14T07:41:50.243433
732,run-auth-b5493633,user_d383ce,workflow.run.failed,28747835-3781-40d4-82db-d7b795e7a966,,"{'code': <ErrorCode.AUTH_INSUFFICIENT_PERMISSIONS: 'AUTH_002'>, 'message': 'permission_denied', 'needed_perm': 'admin:*', 'capability_id': 'admin-tool', 'gate': 'S2_NOT_REQUESTABLE'}",,0,0,0.0,0.0,AUTH_002,,,2026-08-14T07:41:49.901342
731,run-auth-b5493633,user_d383ce,workflow.node.auth_fail,28747835-3781-40d4-82db-d7b795e7a966,,admin-tool:admin:*:S2_NOT_REQUESTABLE,,0,0,0.0,0.0,AUTH_002,,,2026-08-14T07:41:49.893006
730,run-auth-b5493633,user_d383ce,workflow.run.start,28747835-3781-40d4-82db-d7b795e7a966,,workflow_id=f5c7c664-2305-4668-b0c9-e4438221e3e3,,0,0,0.0,0.0,,,,2026-08-14T07:41:49.874723
729,e2-ag-35cd4c9c,mgr_cf08a0,workflow.run.succeeded,379beb53-57c5-4bff-ba7c-969cd95b1ad3,,,,0,0,0.0,0.0,,,,2026-08-14T07:41:49.848950
728,e2-ag-35cd4c9c,mgr_cf08a0,workflow.node.succeeded,379beb53-57c5-4bff-ba7c-969cd95b1ad3,,evidence_count=0,,0,0,0.0,0.0,,,,2026-08-14T07:41:49.843622
727,e2-ag-35cd4c9c,mgr_cf08a0,workflow.auto_grant,379beb53-57c5-4bff-ba7c-969cd95b1ad3,,kb-tool:kb:read:self_approve,,0,0,0.0,0.0,,,,2026-08-14T07:41:49.836497
726,e2-ag-35cd4c9c,mgr_cf08a0,workflow.run.start,379beb53-57c5-4bff-ba7c-969cd95b1ad3,,workflow_id=e3f39a89-5669-45b8-9290-83fec67f1139,,0,0,0.0,0.0,,,,2026-08-14T07:41:49.815811
725,e2-sus-ebee7f77,user_a00539,workflow.hang.escalate_no_dept_manager,abc38e53-f1a2-4bb3-b85d-927b322eba5c,,escalate_no_dept_manager,,0,0,0.0,0.0,,,,2026-08-14T07:41:49.790803
724,e2-sus-ebee7f77,user_a00539,workflow.run.suspended,abc38e53-f1a2-4bb3-b85d-927b322eba5c,,kb-tool:kb:read:true,,0,0,0.0,0.0,,,,2026-08-14T07:41:49.784841
723,e2-sus-ebee7f77,user_a00539,workflow.run.start,abc38e53-f1a2-4bb3-b85d-927b322eba5c,,workflow_id=9f06934b-6da6-4e40-8f87-8c57d21ad4a2,,0,0,0.0,0.0,,,,2026-08-14T07:41:49.757334
722,e2-fail-f99c42bf,user_07cf32,workflow.run.failed,18080da5-29fc-4a0b-b75c-b10f0aef7dfc,,"{'code': <ErrorCode.AUTH_INSUFFICIENT_PERMISSIONS: 'AUTH_002'>, 'message': 'permission_denied', 'needed_perm': 'kb:read', 'capability_id': 'kb-tool', 'gate': 'S2_NOT_REQUESTABLE'}",,0,0,0.0,0.0,AUTH_002,,,2026-08-14T07:41:49.735332
721,e2-fail-f99c42bf,user_07cf32,workflow.node.auth_fail,18080da5-29fc-4a0b-b75c-b10f0aef7dfc,,kb-tool:kb:read:S2_NOT_REQUESTABLE,,0,0,0.0,0.0,AUTH_002,,,2026-08-14T07:41:49.727455
720,e2-fail-f99c42bf,user_07cf32,workflow.run.start,18080da5-29fc-4a0b-b75c-b10f0aef7dfc,,workflow_id=97b2baa6-519f-4ba8-b89b-9e91d405596a,,0,0,0.0,0.0,,,,2026-08-14T07:41:49.705082
719,run-ex-657d07a3,admin_1d5cc0,workflow.run.succeeded,01445fa4-c26d-4410-9b24-2617f6e67c82,,,,0,0,0.0,0.0,,,,2026-08-14T07:41:49.654797
718,run-ex-657d07a3,admin_1d5cc0,workflow.node.succeeded,01445fa4-c26d-4410-9b24-2617f6e67c82,,evidence_count=1,,0,0,0.0,0.0,,,,2026-08-14T07:41:49.647723
717,run-ex-657d07a3,admin_1d5cc0,workflow.run.start,01445fa4-c26d-4410-9b24-2617f6e67c82,,workflow_id=176bf385-20a0-48a6-aabc-c22057c8b2cd,,0,0,0.0,0.0,,,,2026-08-14T07:41:49.625653
716,e2-txn-5be8b2d2,user_6d5d5b,workflow.hang.escalate_no_dept_manager,f8797471-2c20-4214-985b-60d396f1897a,,escalate_no_dept_manager,,0,0,0.0,0.0,,,,2026-08-14T07:41:49.598263
715,e2-txn-5be8b2d2,user_6d5d5b,workflow.run.suspended,f8797471-2c20-4214-985b-60d396f1897a,,tool-x:kb:write:true,,0,0,0.0,0.0,,,,2026-08-14T07:41:49.593159
714,e2-txn-5be8b2d2,user_6d5d5b,workflow.run.start,f8797471-2c20-4214-985b-60d396f1897a,,workflow_id=d319afee-890d-47bb-90b2-b81e170a3907,,0,0,0.0,0.0,,,,2026-08-14T07:41:49.566737
713,e4-c-fbcc4582,user_73c075,workflow.hang.escalate_no_dept_manager,1ee73b48-d652-42af-a694-96e8f739862f,,escalate_no_dept_manager,,0,0,0.0,0.0,,,,2026-08-14T07:41:49.540311
712,e4-c-fbcc4582,user_73c075,workflow.run.suspended,1ee73b48-d652-42af-a694-96e8f739862f,,kb-b:kb:write:true,,0,0,0.0,0.0,,,,2026-08-14T07:41:49.533698
711,e4-c-fbcc4582,user_73c075,workflow.node.succeeded,1ee73b48-d652-42af-a694-96e8f739862f,,evidence_count=0,,0,0,0.0,0.0,,,,2026-08-14T07:41:49.518360
710,e4-c-fbcc4582,user_73c075,workflow.hang.escalate_no_dept_manager,1ee73b48-d652-42af-a694-96e8f739862f,,escalate_no_dept_manager,,0,0,0.0,0.0,,,,2026-08-14T07:41:49.491523
709,e4-c-fbcc4582,user_73c075,workflow.run.suspended,1ee73b48-d652-42af-a694-96e8f739862f,,kb-a:kb:read:true,,0,0,0.0,0.0,,,,2026-08-14T07:41:49.486636
708,e4-c-fbcc4582,user_73c075,workflow.run.start,1ee73b48-d652-42af-a694-96e8f739862f,,workflow_id=cf0d13f2-fa7c-4a9f-ab1a-d2888832ce1a,,0,0,0.0,0.0,,,,2026-08-14T07:41:49.464865
707,e4-r-1f4529cf,user_8e2679,workflow.run.succeeded,41f38a9b-3bca-4905-be7a-7aa3b22973ea,,,,0,0,0.0,0.0,,,,2026-08-14T07:41:49.438131
706,e4-r-1f4529cf,user_8e2679,workflow.node.succeeded,41f38a9b-3bca-4905-be7a-7aa3b22973ea,,evidence_count=0,,0,0,0.0,0.0,,,,2026-08-14T07:41:49.427367
705,e4-r-1f4529cf,user_8e2679,workflow.hang.escalate_no_dept_manager,41f38a9b-3bca-4905-be7a-7aa3b22973ea,,escalate_no_dept_manager,,0,0,0.0,0.0,,,,2026-08-14T07:41:49.383380
704,e4-r-1f4529cf,user_8e2679,workflow.run.suspended,41f38a9b-3bca-4905-be7a-7aa3b22973ea,,kb-tool:kb:read:true,,0,0,0.0,0.0,,,,2026-08-14T07:41:49.376586
703,e4-r-1f4529cf,user_8e2679,workflow.run.start,41f38a9b-3bca-4905-be7a-7aa3b22973ea,,workflow_id=e5ba631b-bae9-44fd-9b0d-94c423d5bead,,0,0,0.0,0.0,,,,2026-08-14T07:41:49.350313
702,default,anonymous,rag.ask,a512eb5d-266a-43a6-93fc-e06ebe883106,cache_hit=1|什么是 nexusai?,[mock:deepseek-v4-flash] 已收到：的智能助手。你正在使用企业知识库来回答用户的问题。  参考知识： （无检索结果）  用户问题：什么是 NexusAI？  请基于上述知识，用专业、准确的语气回答用户。注意： 1. 优先使用知识库中的内容作为依据 2. 用通俗易懂的语言解释专业概念 3. 提供具体可操作的信息 4. 知识库中没有依据时明确说明，不编造 5. 回答简洁并标注来源（如有）  回答：,,0,0,0.0,3.167385933920741,,,,2026-08-14T07:41:48.809658
701,e3-s-d99e6235,u1,workflow.hang.escalate_timeout,6b160537-210f-4511-b81b-dcf3ca129e9b,,escalate_timeout,,0,0,0.0,0.0,,,,2026-08-14T07:41:47.359425
700,e3-t-b4376d0a,u1,workflow.hang.escalate_timeout,79f5b3e0-5800-4625-98be-961035ebfd57,,escalate_timeout,,0,0,0.0,0.0,,,,2026-08-14T07:41:47.337994
699,e3-n-86f23c04,u1,workflow.hang.escalate_no_dept_manager,2f7ce432-fb5c-46c9-bb99-240d0425f729,,escalate_no_dept_manager,,0,0,0.0,0.0,,,,2026-08-14T07:41:47.322689
698,e-ex-c63fb8eb,u1,workflow.hang.request_expired,4ed1aa00-e6c1-44b2-ab5f-ccc94ae1f813,,request=6d7f3b06-f78d-454d-a275-0944ee4ea7d9:grant=36474d3e-3342-4653-b6c6-8588dd2c8f81:node=n1,,0,0,0.0,0.0,,,,2026-08-14T07:41:47.302598
697,e-cx-a5bf0590,u_d072f2,workflow.run.cancelled,dda5763e-17d9-4d1d-9417-a7d0186e3ac1,,requests_cancelled=1,,0,0,0.0,0.0,,,,2026-08-14T07:41:47.288008
696,e5-94bfc785,user_5d86e7,workflow.run.start,791dc888-a06e-49e8-9abf-c7ee4d856d4f,,workflow_id=4e02481f-3111-4661-a122-7e3bfef9ad5f,,0,0,0.0,0.0,,,,2026-08-14T07:41:47.180652
695,acme,alice,auth.login,,alice,,,0,0,0.0,0.0,,,,2026-08-14T07:41:45.930792
694,acme,bob,auth.register,,bob,,,0,0,0.0,0.0,,,,2026-08-14T07:41:42.169716
693,acme,alice,auth.register,,alice,,,0,0,0.0,0.0,,,,2026-08-14T07:41:41.926007
692,e4-rj-40b26bfc,admin,workflow.reject,fd45ce7f-8035-4407-b483-3ae1fe98ee71,,nope,,0,0,0.0,0.0,,,,2026-08-14T07:41:40.893386
691,run-api-24aeb5df,admin1,workflow.run.start,98657649-b3fe-40f1-80c8-845bb3d9a243,,workflow_id=1765c64c-deaf-4762-a130-e5c842930815,,0,0,0.0,0.0,,,,2026-08-14T07:32:59.909220
690,run-auth-7452b189,user_eff6f6,workflow.run.failed,c6f22541-1e31-471f-9733-769e2bc5121f,,"{'code': <ErrorCode.AUTH_INSUFFICIENT_PERMISSIONS: 'AUTH_002'>, 'message': 'permission_denied', 'needed_perm': 'admin:*', 'capability_id': 'admin-tool', 'gate': 'S2_NOT_REQUESTABLE'}",,0,0,0.0,0.0,AUTH_002,,,2026-08-14T07:32:59.522165
689,run-auth-7452b189,user_eff6f6,workflow.node.auth_fail,c6f22541-1e31-471f-9733-769e2bc5121f,,admin-tool:admin:*:S2_NOT_REQUESTABLE,,0,0,0.0,0.0,AUTH_002,,,2026-08-14T07:32:59.513955
688,run-auth-7452b189,user_eff6f6,workflow.run.start,c6f22541-1e31-471f-9733-769e2bc5121f,,workflow_id=be00d2dc-e95d-4a49-9984-d3fa3cd99425,,0,0,0.0,0.0,,,,2026-08-14T07:32:59.488633
687,e2-ag-55fe46a2,mgr_3bcf45,workflow.run.succeeded,d197c519-4d7c-4ad3-b886-8bd5198abb74,,,,0,0,0.0,0.0,,,,2026-08-14T07:32:59.450162
686,e2-ag-55fe46a2,mgr_3bcf45,workflow.node.succeeded,d197c519-4d7c-4ad3-b886-8bd5198abb74,,evidence_count=0,,0,0,0.0,0.0,,,,2026-08-14T07:32:59.441381
685,e2-ag-55fe46a2,mgr_3bcf45,workflow.auto_grant,d197c519-4d7c-4ad3-b886-8bd5198abb74,,kb-tool:kb:read:self_approve,,0,0,0.0,0.0,,,,2026-08-14T07:32:59.426365
684,e2-ag-55fe46a2,mgr_3bcf45,workflow.run.start,d197c519-4d7c-4ad3-b886-8bd5198abb74,,workflow_id=72f465aa-d52e-43db-bb8a-d0d5a44fd1d2,,0,0,0.0,0.0,,,,2026-08-14T07:32:59.397924
683,e2-sus-87c8d312,user_b8ca82,workflow.hang.escalate_no_dept_manager,12751a40-1dbe-4bb5-a410-e598cb4f2db8,,escalate_no_dept_manager,,0,0,0.0,0.0,,,,2026-08-14T07:32:59.366931
682,e2-sus-87c8d312,user_b8ca82,workflow.run.suspended,12751a40-1dbe-4bb5-a410-e598cb4f2db8,,kb-tool:kb:read:true,,0,0,0.0,0.0,,,,2026-08-14T07:32:59.361316
681,e2-sus-87c8d312,user_b8ca82,workflow.run.start,12751a40-1dbe-4bb5-a410-e598cb4f2db8,,workflow_id=9546e6f2-fe07-4985-8b0a-4ff0c2d78b19,,0,0,0.0,0.0,,,,2026-08-14T07:32:59.320103
680,e2-fail-65355ff2,user_23d61b,workflow.run.failed,f7aed8b8-c0d3-4c0b-9837-1cbb4ea1c125,,"{'code': <ErrorCode.AUTH_INSUFFICIENT_PERMISSIONS: 'AUTH_002'>, 'message': 'permission_denied', 'needed_perm': 'kb:read', 'capability_id': 'kb-tool', 'gate': 'S2_NOT_REQUESTABLE'}",,0,0,0.0,0.0,AUTH_002,,,2026-08-14T07:32:59.294444
679,e2-fail-65355ff2,user_23d61b,workflow.node.auth_fail,f7aed8b8-c0d3-4c0b-9837-1cbb4ea1c125,,kb-tool:kb:read:S2_NOT_REQUESTABLE,,0,0,0.0,0.0,AUTH_002,,,2026-08-14T07:32:59.275447
678,e2-fail-65355ff2,user_23d61b,workflow.run.start,f7aed8b8-c0d3-4c0b-9837-1cbb4ea1c125,,workflow_id=7f2ebfe9-b3d6-43d2-aaf4-11e1c4beda01,,0,0,0.0,0.0,,,,2026-08-14T07:32:59.249626
677,run-ex-a1adc454,admin_e0b321,workflow.run.succeeded,2397d17f-3538-4fdd-8407-dd64aa6fd267,,,,0,0,0.0,0.0,,,,2026-08-14T07:32:59.179186
676,run-ex-a1adc454,admin_e0b321,workflow.node.succeeded,2397d17f-3538-4fdd-8407-dd64aa6fd267,,evidence_count=1,,0,0,0.0,0.0,,,,2026-08-14T07:32:59.170363
